1778229233.7544334,29.5,-6.0,3892.8,134392,-6.0
1778229233.7544377,53.8,-11.0,2383.8,134393,-11.0
1778229233.7544422,56.1,-6.0,2448.8,134394,-6.0
1778229233.7544463,75.7,-6.0,1964.1,134395,-6.0
1778229233.7544503,91.7,-12.0,3775.4,134396,-12.0
1778229233.7544549,105.9,-12.0,167.8,134397,-12.0
1778229233.7544596,135.0,-11.0,3488.1,134398,-11.0
1778229233.7544637,138.0,-12.0,3353.2,134399,-12.0
1778229233.7544675,142.9,-12.0,130.4,134400,-12.0
1778229233.7544718,142.9,-12.0,152.8,134401,-12.0
1778229233.754476,152.2,-6.0,550.1,134402,-6.0
1778229233.7544801,162.0,-6.0,2411.3,134403,-6.0
1778229237.7224312,210.9,-12.0,2346.3,134404,-12.0
1778229237.7224605,254.9,-6.0,4087.7,134405,-6.0
1778229237.7224684,256.9,-6.0,297.7,134406,-6.0
1778229237.7224736,263.3,-6.0,3922.8,134407,-6.0
1778229237.7224786,267.8,-11.0,2748.6,134408,-11.0
1778229237.7224832,270.2,-6.0,2451.3,134409,-6.0
1778229237.7224956,275.1,-6.0,2731.1,134410,-6.0
1778229237.7225034,335.7,-12.0,3075.8,134411,-12.0
1778229237.7225082,359.2,-11.0,1819.2,134412,-11.0
1778229237.722513,20.4,-12.0,1564.4,134413,-12.0
1778229237.722518,40.2,-12.0,3363.2,134414,-12.0
1778229237.7225227,63.8,-12.0,4065.2,134415,-12.0
1778229237.722527,64.4,-6.0,3717.9,134416,-6.0
1778229237.7225313,66.2,-6.0,3308.2,134417,-6.0
